nominal;data;curs;cdx
100;19.09.2007;20,8658;Казахстанский тенге
100;18.09.2007;20,8297;Казахстанский тенге
100;15.09.2007;20,8141;Казахстанский тенге
100;14.09.2007;20,8326;Казахстанский тенге
100;13.09.2007;20,7973;Казахстанский тенге
100;12.09.2007;20,8732;Казахстанский тенге
100;11.09.2007;20,9023;Казахстанский тенге
100;08.09.2007;20,9704;Казахстанский тенге
100;07.09.2007;20,8684;Казахстанский тенге
100;06.09.2007;20,8494;Казахстанский тенге
100;05.09.2007;20,7147;Казахстанский тенге
100;04.09.2007;20,4559;Казахстанский тенге
100;01.09.2007;20,2803;Казахстанский тенге
100;31.08.2007;20,2971;Казахстанский тенге
100;30.08.2007;20,4010;Казахстанский тенге
100;29.08.2007;20,3402;Казахстанский тенге
100;28.08.2007;20,3109;Казахстанский тенге
100;25.08.2007;20,4538;Казахстанский тенге
100;24.08.2007;20,4813;Казахстанский тенге
100;23.08.2007;20,6432;Казахстанский тенге
100;22.08.2007;20,6386;Казахстанский тенге
100;21.08.2007;20,5836;Казахстанский тенге
100;18.08.2007;20,6271;Казахстанский тенге
100;17.08.2007;20,5711;Казахстанский тенге
100;16.08.2007;20,4859;Казахстанский тенге
100;15.08.2007;20,3558;Казахстанский тенге
100;14.08.2007;20,3271;Казахстанский тенге
100;11.08.2007;20,4051;Казахстанский тенге
100;10.08.2007;20,3170;Казахстанский тенге
100;09.08.2007;20,4675;Казахстанский тенге
100;08.08.2007;20,4742;Казахстанский тенге
100;07.08.2007;20,4562;Казахстанский тенге
100;04.08.2007;20,6103;Казахстанский тенге
100;03.08.2007;20,7145;Казахстанский тенге
100;02.08.2007;20,7364;Казахстанский тенге
100;01.08.2007;20,6631;Казахстанский тенге
100;31.07.2007;20,7080;Казахстанский тенге
100;28.07.2007;20,6690;Казахстанский тенге
100;27.07.2007;20,7564;Казахстанский тенге
100;26.07.2007;20,7520;Казахстанский тенге
100;25.07.2007;20,6738;Казахстанский тенге
100;24.07.2007;20,8096;Казахстанский тенге
100;21.07.2007;20,8340;Казахстанский тенге
100;20.07.2007;20,8613;Казахстанский тенге
100;19.07.2007;20,8617;Казахстанский тенге
100;18.07.2007;20,9261;Казахстанский тенге
100;17.07.2007;20,8888;Казахстанский тенге
100;14.07.2007;20,9061;Казахстанский тенге
100;13.07.2007;20,9665;Казахстанский тенге
100;12.07.2007;21,0759;Казахстанский тенге
100;11.07.2007;21,1005;Казахстанский тенге
100;10.07.2007;21,0905;Казахстанский тенге
100;07.07.2007;21,1295;Казахстанский тенге
100;06.07.2007;21,0551;Казахстанский тенге
100;05.07.2007;21,0919;Казахстанский тенге
100;04.07.2007;21,0436;Казахстанский тенге
100;03.07.2007;21,1310;Казахстанский тенге
100;30.06.2007;21,1011;Казахстанский тенге
100;29.06.2007;21,1302;Казахстанский тенге
100;28.06.2007;21,2988;Казахстанский тенге
100;27.06.2007;21,2168;Казахстанский тенге
100;26.06.2007;21,1477;Казахстанский тенге
100;23.06.2007;21,1302;Казахстанский тенге
100;22.06.2007;21,1120;Казахстанский тенге
100;21.06.2007;21,0370;Казахстанский тенге
100;20.06.2007;21,1887;Казахстанский тенге
100;19.06.2007;21,2208;Казахстанский тенге
100;16.06.2007;21,1964;Казахстанский тенге
100;15.06.2007;21,3928;Казахстанский тенге
100;14.06.2007;21,3678;Казахстанский тенге
100;10.06.2007;21,3537;Казахстанский тенге
100;09.06.2007;21,3586;Казахстанский тенге
100;08.06.2007;21,3583;Казахстанский тенге
100;07.06.2007;21,3492;Казахстанский тенге
100;06.06.2007;21,2294;Казахстанский тенге
100;05.06.2007;21,2468;Казахстанский тенге
100;02.06.2007;21,2081;Казахстанский тенге
100;01.06.2007;21,1337;Казахстанский тенге
100;31.05.2007;21,2978;Казахстанский тенге
100;30.05.2007;21,2197;Казахстанский тенге
100;29.05.2007;21,2633;Казахстанский тенге
100;26.05.2007;21,4764;Казахстанский тенге
100;25.05.2007;21,5064;Казахстанский тенге
100;24.05.2007;21,5893;Казахстанский тенге
100;23.05.2007;21,5507;Казахстанский тенге
100;22.05.2007;21,5081;Казахстанский тенге
100;19.05.2007;21,4864;Казахстанский тенге
100;18.05.2007;21,4033;Казахстанский тенге
100;17.05.2007;21,5239;Казахстанский тенге
100;16.05.2007;21,5851;Казахстанский тенге
100;15.05.2007;21,4957;Казахстанский тенге
100;12.05.2007;21,4592;Казахстанский тенге
100;11.05.2007;21,4205;Казахстанский тенге
100;09.05.2007;21,5039;Казахстанский тенге
100;08.05.2007;21,6586;Казахстанский тенге
100;05.05.2007;21,6196;Казахстанский тенге
100;04.05.2007;21,4875;Казахстанский тенге
100;03.05.2007;21,4357;Казахстанский тенге
100;29.04.2007;21,3842;Казахстанский тенге
100;28.04.2007;21,4759;Казахстанский тенге
100;27.04.2007;21,3188;Казахстанский тенге
100;26.04.2007;21,2559;Казахстанский тенге
100;25.04.2007;21,2972;Казахстанский тенге
100;24.04.2007;21,3021;Казахстанский тенге
100;21.04.2007;21,2736;Казахстанский тенге
100;20.04.2007;21,1808;Казахстанский тенге
100;19.04.2007;21,0735;Казахстанский тенге
100;18.04.2007;21,1566;Казахстанский тенге
100;17.04.2007;21,1943;Казахстанский тенге
100;14.04.2007;21,1846;Казахстанский тенге
100;13.04.2007;21,1745;Казахстанский тенге
100;12.04.2007;21,1769;Казахстанский тенге
100;11.04.2007;21,0994;Казахстанский тенге
100;10.04.2007;21,1440;Казахстанский тенге
100;07.04.2007;20,9980;Казахстанский тенге
100;06.04.2007;21,0638;Казахстанский тенге
100;05.04.2007;21,0608;Казахстанский тенге
100;04.04.2007;21,0288;Казахстанский тенге
100;03.04.2007;21,0765;Казахстанский тенге
100;31.03.2007;21,0061;Казахстанский тенге
100;30.03.2007;21,0373;Казахстанский тенге
100;29.03.2007;20,9757;Казахстанский тенге
100;28.03.2007;21,0218;Казахстанский тенге
100;27.03.2007;21,1492;Казахстанский тенге
100;24.03.2007;20,9994;Казахстанский тенге
100;23.03.2007;20,9660;Казахстанский тенге
100;22.03.2007;21,0100;Казахстанский тенге
100;21.03.2007;21,0167;Казахстанский тенге
100;20.03.2007;21,0780;Казахстанский тенге
100;17.03.2007;21,0016;Казахстанский тенге
100;16.03.2007;21,0731;Казахстанский тенге
100;15.03.2007;21,1255;Казахстанский тенге
100;14.03.2007;21,2129;Казахстанский тенге
100;13.03.2007;21,1985;Казахстанский тенге
100;10.03.2007;21,1664;Казахстанский тенге
100;08.03.2007;21,1828;Казахстанский тенге
100;07.03.2007;21,0772;Казахстанский тенге
100;06.03.2007;20,8976;Казахстанский тенге
100;03.03.2007;20,8891;Казахстанский тенге
100;02.03.2007;20,9419;Казахстанский тенге
100;01.03.2007;21,0008;Казахстанский тенге
100;28.02.2007;21,1404;Казахстанский тенге
100;27.02.2007;21,1559;Казахстанский тенге
100;23.02.2007;21,1037;Казахстанский тенге
100;22.02.2007;21,0196;Казахстанский тенге
100;21.02.2007;21,0213;Казахстанский тенге
100;20.02.2007;21,0586;Казахстанский тенге
100;17.02.2007;21,0667;Казахстанский тенге
100;16.02.2007;21,1484;Казахстанский тенге
100;15.02.2007;21,2225;Казахстанский тенге
100;14.02.2007;21,2418;Казахстанский тенге
100;13.02.2007;21,1535;Казахстанский тенге
100;10.02.2007;21,1192;Казахстанский тенге
100;09.02.2007;21,0642;Казахстанский тенге
100;08.02.2007;21,0977;Казахстанский тенге
100;07.02.2007;21,1333;Казахстанский тенге
100;06.02.2007;21,1475;Казахстанский тенге
100;03.02.2007;21,0694;Казахстанский тенге
100;02.02.2007;20,9924;Казахстанский тенге
100;01.02.2007;21,0323;Казахстанский тенге
100;31.01.2007;20,9858;Казахстанский тенге
100;30.01.2007;21,0699;Казахстанский тенге
100;27.01.2007;21,0265;Казахстанский тенге
100;26.01.2007;21,0451;Казахстанский тенге
100;25.01.2007;21,0748;Казахстанский тенге
100;24.01.2007;21,0784;Казахстанский тенге
100;23.01.2007;21,1410;Казахстанский тенге
100;20.01.2007;21,2241;Казахстанский тенге
100;19.01.2007;21,2461;Казахстанский тенге
100;18.01.2007;21,2511;Казахстанский тенге
100;17.01.2007;21,1719;Казахстанский тенге
100;16.01.2007;21,2247;Казахстанский тенге
100;13.01.2007;21,1929;Казахстанский тенге
100;12.01.2007;21,1189;Казахстанский тенге
100;11.01.2007;21,1223;Казахстанский тенге
100;10.01.2007;21,0889;Казахстанский тенге
100;30.12.2006;20,7609;Казахстанский тенге
100;29.12.2006;20,7088;Казахстанский тенге
100;28.12.2006;20,6491;Казахстанский тенге
100;27.12.2006;20,6203;Казахстанский тенге
100;26.12.2006;20,5925;Казахстанский тенге
100;23.12.2006;20,5490;Казахстанский тенге
100;22.12.2006;20,5517;Казахстанский тенге
100;21.12.2006;20,5583;Казахстанский тенге
100;20.12.2006;20,6340;Казахстанский тенге
100;19.12.2006;20,6366;Казахстанский тенге
100;16.12.2006;20,5900;Казахстанский тенге
100;15.12.2006;20,5325;Казахстанский тенге
100;14.12.2006;20,5000;Казахстанский тенге
100;13.12.2006;20,5169;Казахстанский тенге
100;12.12.2006;20,5437;Казахстанский тенге
100;09.12.2006;20,5008;Казахстанский тенге
100;08.12.2006;20,4657;Казахстанский тенге
100;07.12.2006;20,4668;Казахстанский тенге
100;06.12.2006;20,4677;Казахстанский тенге
100;05.12.2006;20,4891;Казахстанский тенге
100;02.12.2006;20,5152;Казахстанский тенге
100;01.12.2006;20,5628;Казахстанский тенге
100;30.11.2006;20,5645;Казахстанский тенге
100;29.11.2006;20,5929;Казахстанский тенге
100;28.11.2006;20,6083;Казахстанский тенге
100;25.11.2006;20,7311;Казахстанский тенге
100;24.11.2006;20,7577;Казахстанский тенге
100;23.11.2006;20,8057;Казахстанский тенге
100;22.11.2006;20,8471;Казахстанский тенге
100;21.11.2006;20,8148;Казахстанский тенге
100;18.11.2006;20,8561;Казахстанский тенге
100;17.11.2006;20,8297;Казахстанский тенге
100;16.11.2006;20,8360;Казахстанский тенге
100;15.11.2006;20,8384;Казахстанский тенге
100;14.11.2006;20,8260;Казахстанский тенге
100;11.11.2006;20,8301;Казахстанский тенге
100;10.11.2006;20,8786;Казахстанский тенге
100;09.11.2006;20,8868;Казахстанский тенге
100;08.11.2006;20,9077;Казахстанский тенге
100;04.11.2006;20,8743;Казахстанский тенге
100;03.11.2006;20,8984;Казахстанский тенге
100;02.11.2006;20,9105;Казахстанский тенге
100;01.11.2006;20,9511;Казахстанский тенге
100;31.10.2006;20,9255;Казахстанский тенге
100;28.10.2006;20,9639;Казахстанский тенге
100;27.10.2006;20,9854;Казахстанский тенге
100;26.10.2006;21,0499;Казахстанский тенге
100;25.10.2006;21,0698;Казахстанский тенге
100;24.10.2006;21,0214;Казахстанский тенге
100;21.10.2006;21,0050;Казахстанский тенге
100;20.10.2006;21,0754;Казахстанский тенге
100;19.10.2006;21,0698;Казахстанский тенге
100;18.10.2006;21,0883;Казахстанский тенге
100;17.10.2006;21,1094;Казахстанский тенге
100;14.10.2006;21,0855;Казахстанский тенге
100;13.10.2006;21,0976;Казахстанский тенге
100;12.10.2006;21,0993;Казахстанский тенге
100;11.10.2006;21,0630;Казахстанский тенге
100;10.10.2006;21,0798;Казахстанский тенге
100;07.10.2006;21,0251;Казахстанский тенге
100;06.10.2006;21,0171;Казахстанский тенге
100;05.10.2006;21,0122;Казахстанский тенге
100;04.10.2006;21,0062;Казахстанский тенге
100;03.10.2006;21,0643;Казахстанский тенге
100;30.09.2006;21,0492;Казахстанский тенге
100;29.09.2006;21,0474;Казахстанский тенге
100;28.09.2006;21,0885;Казахстанский тенге
100;27.09.2006;21,0543;Казахстанский тенге
100;26.09.2006;21,0229;Казахстанский тенге
100;23.09.2006;21,0424;Казахстанский тенге
100;22.09.2006;21,1494;Казахстанский тенге
100;21.09.2006;21,1904;Казахстанский тенге
100;20.09.2006;21,1845;Казахстанский тенге
100;19.09.2006;21,2284;Казахстанский тенге
100;16.09.2006;21,2235;Казахстанский тенге
100;15.09.2006;21,2449;Казахстанский тенге
100;14.09.2006;21,2491;Казахстанский тенге
100;13.09.2006;21,2427;Казахстанский тенге
100;12.09.2006;21,2733;Казахстанский тенге
100;09.09.2006;21,2733;Казахстанский тенге
100;08.09.2006;21,2240;Казахстанский тенге
100;07.09.2006;21,1899;Казахстанский тенге
100;06.09.2006;21,1916;Казахстанский тенге
100;05.09.2006;21,2534;Казахстанский тенге
100;02.09.2006;21,3362;Казахстанский тенге
100;01.09.2006;21,3213;Казахстанский тенге
100;31.08.2006;21,3510;Казахстанский тенге
100;30.08.2006;21,3555;Казахстанский тенге
100;29.08.2006;21,3750;Казахстанский тенге
100;26.08.2006;21,4244;Казахстанский тенге
100;25.08.2006;21,4299;Казахстанский тенге
100;24.08.2006;21,4822;Казахстанский тенге
100;23.08.2006;21,4082;Казахстанский тенге
100;22.08.2006;21,4953;Казахстанский тенге
100;19.08.2006;21,5697;Казахстанский тенге
100;18.08.2006;21,5934;Казахстанский тенге
100;17.08.2006;21,4813;Казахстанский тенге
100;16.08.2006;21,8590;Казахстанский тенге
100;15.08.2006;21,8817;Казахстанский тенге
100;12.08.2006;21,8701;Казахстанский тенге
100;11.08.2006;21,7639;Казахстанский тенге
100;10.08.2006;21,8201;Казахстанский тенге
100;09.08.2006;21,8499;Казахстанский тенге
100;08.08.2006;21,9737;Казахстанский тенге
100;05.08.2006;22,2092;Казахстанский тенге
100;04.08.2006;22,3864;Казахстанский тенге
100;03.08.2006;22,4837;Казахстанский тенге
100;02.08.2006;22,5857;Казахстанский тенге
100;01.08.2006;22,6610;Казахстанский тенге
100;29.07.2006;22,7009;Казахстанский тенге
100;28.07.2006;22,6776;Казахстанский тенге
100;27.07.2006;22,8555;Казахстанский тенге
100;26.07.2006;22,8034;Казахстанский тенге
100;25.07.2006;22,9067;Казахстанский тенге
100;22.07.2006;22,9001;Казахстанский тенге
100;21.07.2006;23,0327;Казахстанский тенге
100;20.07.2006;23,0239;Казахстанский тенге
100;19.07.2006;22,9146;Казахстанский тенге
100;18.07.2006;22,8159;Казахстанский тенге
100;15.07.2006;22,7723;Казахстанский тенге
100;14.07.2006;22,7282;Казахстанский тенге
100;13.07.2006;22,7084;Казахстанский тенге
100;12.07.2006;22,7471;Казахстанский тенге
100;11.07.2006;22,7104;Казахстанский тенге
100;08.07.2006;22,7049;Казахстанский тенге
100;07.07.2006;22,7098;Казахстанский тенге
100;06.07.2006;22,7114;Казахстанский тенге
100;05.07.2006;22,6811;Казахстанский тенге
100;04.07.2006;22,7122;Казахстанский тенге
100;01.07.2006;22,7707;Казахстанский тенге
100;30.06.2006;22,8231;Казахстанский тенге
100;29.06.2006;22,7000;Казахстанский тенге
100;28.06.2006;22,5912;Казахстанский тенге
100;27.06.2006;22,6237;Казахстанский тенге
100;24.06.2006;22,6125;Казахстанский тенге
100;23.06.2006;22,6699;Казахстанский тенге
100;22.06.2006;22,7856;Казахстанский тенге
100;21.06.2006;22,8549;Казахстанский тенге
100;20.06.2006;22,6866;Казахстанский тенге
100;17.06.2006;22,5078;Казахстанский тенге
100;16.06.2006;22,4131;Казахстанский тенге
100;15.06.2006;22,6918;Казахстанский тенге
100;14.06.2006;22,7186;Казахстанский тенге
100;10.06.2006;22,4772;Казахстанский тенге
100;09.06.2006;22,4397;Казахстанский тенге
100;08.06.2006;22,4304;Казахстанский тенге
100;07.06.2006;22,2813;Казахстанский тенге
100;06.06.2006;22,2794;Казахстанский тенге
100;03.06.2006;22,2049;Казахстанский тенге
100;02.06.2006;22,2961;Казахстанский тенге
100;01.06.2006;22,2155;Казахстанский тенге
100;31.05.2006;22,2356;Казахстанский тенге
100;30.05.2006;22,2283;Казахстанский тенге
100;27.05.2006;22,1033;Казахстанский тенге
100;26.05.2006;22,0921;Казахстанский тенге
100;25.05.2006;22,0725;Казахстанский тенге
100;24.05.2006;21,9849;Казахстанский тенге
100;23.05.2006;22,2824;Казахстанский тенге
100;20.05.2006;22,2370;Казахстанский тенге
100;19.05.2006;22,2007;Казахстанский тенге
100;18.05.2006;21,9814;Казахстанский тенге
100;17.05.2006;22,1616;Казахстанский тенге
100;16.05.2006;22,2395;Казахстанский тенге
100;13.05.2006;22,1660;Казахстанский тенге
100;12.05.2006;22,1410;Казахстанский тенге
100;11.05.2006;22,0183;Казахстанский тенге
100;07.05.2006;21,9907;Казахстанский тенге
100;06.05.2006;21,9811;Казахстанский тенге
100;05.05.2006;21,9790;Казахстанский тенге
100;04.05.2006;21,8375;Казахстанский тенге
100;03.05.2006;21,8976;Казахстанский тенге
100;29.04.2006;21,9170;Казахстанский тенге
100;28.04.2006;22,0597;Казахстанский тенге
100;27.04.2006;22,0889;Казахстанский тенге
100;26.04.2006;22,1141;Казахстанский тенге
100;25.04.2006;22,2151;Казахстанский тенге
100;22.04.2006;22,3505;Казахстанский тенге
100;21.04.2006;22,1089;Казахстанский тенге
100;20.04.2006;21,9066;Казахстанский тенге
100;19.04.2006;21,7867;Казахстанский тенге
100;18.04.2006;21,6870;Казахстанский тенге
100;15.04.2006;21,6413;Казахстанский тенге
100;14.04.2006;21,5762;Казахстанский тенге
100;13.04.2006;21,5066;Казахстанский тенге
100;12.04.2006;21,4977;Казахстанский тенге
100;11.04.2006;21,5139;Казахстанский тенге
100;08.04.2006;21,4149;Казахстанский тенге
100;07.04.2006;21,3284;Казахстанский тенге
100;06.04.2006;21,4099;Казахстанский тенге
100;05.04.2006;21,5413;Казахстанский тенге
100;04.04.2006;21,6219;Казахстанский тенге
100;01.04.2006;21,5729;Казахстанский тенге
100;31.03.2006;21,6133;Казахстанский тенге
100;30.03.2006;21,6905;Казахстанский тенге
100;29.03.2006;21,7372;Казахстанский тенге
100;28.03.2006;21,7033;Казахстанский тенге
100;25.03.2006;21,8032;Казахстанский тенге
100;24.03.2006;21,7874;Казахстанский тенге
100;23.03.2006;21,7592;Казахстанский тенге
100;22.03.2006;21,7390;Казахстанский тенге
100;21.03.2006;21,7123;Казахстанский тенге
100;18.03.2006;21,6597;Казахстанский тенге
100;17.03.2006;21,7002;Казахстанский тенге
100;16.03.2006;21,6839;Казахстанский тенге
100;15.03.2006;21,7497;Казахстанский тенге
100;14.03.2006;21,7076;Казахстанский тенге
100;11.03.2006;21,6943;Казахстанский тенге
100;10.03.2006;21,6461;Казахстанский тенге
100;08.03.2006;21,6249;Казахстанский тенге
100;07.03.2006;21,5278;Казахстанский тенге
100;04.03.2006;21,5272;Казахстанский тенге
100;03.03.2006;21,5657;Казахстанский тенге
100;02.03.2006;21,5214;Казахстанский тенге
100;01.03.2006;21,5807;Казахстанский тенге
100;28.02.2006;21,5800;Казахстанский тенге
100;27.02.2006;21,6131;Казахстанский тенге
100;23.02.2006;21,5193;Казахстанский тенге
100;22.02.2006;21,5510;Казахстанский тенге
100;21.02.2006;21,5070;Казахстанский тенге
100;18.02.2006;21,5472;Казахстанский тенге
100;17.02.2006;21,5370;Казахстанский тенге
100;16.02.2006;21,5000;Казахстанский тенге
100;15.02.2006;21,4689;Казахстанский тенге
100;14.02.2006;21,4705;Казахстанский тенге
100;11.02.2006;21,4794;Казахстанский тенге
100;10.02.2006;21,4345;Казахстанский тенге
100;09.02.2006;21,3734;Казахстанский тенге
100;08.02.2006;21,3893;Казахстанский тенге
100;07.02.2006;21,4347;Казахстанский тенге
100;04.02.2006;21,4028;Казахстанский тенге
100;03.02.2006;21,4121;Казахстанский тенге
100;02.02.2006;21,3323;Казахстанский тенге
100;01.02.2006;21,3002;Казахстанский тенге
100;31.01.2006;21,2788;Казахстанский тенге
100;28.01.2006;21,2185;Казахстанский тенге
100;27.01.2006;21,1925;Казахстанский тенге
100;26.01.2006;21,1501;Казахстанский тенге
100;25.01.2006;21,1480;Казахстанский тенге
100;24.01.2006;21,1436;Казахстанский тенге
100;21.01.2006;21,2970;Казахстанский тенге
100;20.01.2006;21,2626;Казахстанский тенге
100;19.01.2006;21,2621;Казахстанский тенге
100;18.01.2006;21,2288;Казахстанский тенге
100;17.01.2006;21,2123;Казахстанский тенге
100;14.01.2006;21,3246;Казахстанский тенге
100;13.01.2006;21,2634;Казахстанский тенге
100;12.01.2006;21,2920;Казахстанский тенге
100;11.01.2006;21,2913;Казахстанский тенге
100;31.12.2005;21,5337;Казахстанский тенге
100;30.12.2005;21,5006;Казахстанский тенге
100;29.12.2005;21,4871;Казахстанский тенге
100;28.12.2005;21,5457;Казахстанский тенге
100;27.12.2005;21,5527;Казахстанский тенге
100;24.12.2005;21,5588;Казахстанский тенге
100;23.12.2005;21,6076;Казахстанский тенге
100;22.12.2005;21,5396;Казахстанский тенге
100;21.12.2005;21,4485;Казахстанский тенге
100;20.12.2005;21,4094;Казахстанский тенге
100;17.12.2005;21,4335;Казахстанский тенге
100;16.12.2005;21,4595;Казахстанский тенге
100;15.12.2005;21,4221;Казахстанский тенге
100;14.12.2005;21,4376;Казахстанский тенге
100;13.12.2005;21,5405;Казахстанский тенге
100;10.12.2005;21,5786;Казахстанский тенге
100;09.12.2005;21,6179;Казахстанский тенге
100;08.12.2005;21,5762;Казахстанский тенге
100;07.12.2005;21,5627;Казахстанский тенге
100;06.12.2005;21,6469;Казахстанский тенге
100;03.12.2005;21,6434;Казахстанский тенге
100;02.12.2005;21,5013;Казахстанский тенге
100;01.12.2005;21,4631;Казахстанский тенге
100;30.11.2005;21,4305;Казахстанский тенге
100;29.11.2005;21,5312;Казахстанский тенге
100;26.11.2005;21,4717;Казахстанский тенге
100;25.11.2005;21,4554;Казахстанский тенге
100;24.11.2005;21,4573;Казахстанский тенге
100;23.11.2005;21,5215;Казахстанский тенге
100;22.11.2005;21,4903;Казахстанский тенге
100;19.11.2005;21,5243;Казахстанский тенге
100;18.11.2005;21,5252;Казахстанский тенге
100;17.11.2005;21,4880;Казахстанский тенге
100;16.11.2005;21,4897;Казахстанский тенге
100;15.11.2005;21,4879;Казахстанский тенге
100;12.11.2005;21,5058;Казахстанский тенге
100;11.11.2005;21,4687;Казахстанский тенге
100;10.11.2005;21,4529;Казахстанский тенге
100;09.11.2005;21,4543;Казахстанский тенге
100;08.11.2005;21,4627;Казахстанский тенге
100;04.11.2005;21,3353;Казахстанский тенге
100;03.11.2005;21,3542;Казахстанский тенге
100;02.11.2005;21,3746;Казахстанский тенге
100;01.11.2005;21,2574;Казахстанский тенге
100;29.10.2005;21,2217;Казахстанский тенге
100;28.10.2005;21,2611;Казахстанский тенге
100;27.10.2005;21,2730;Казахстанский тенге
100;26.10.2005;21,3908;Казахстанский тенге
100;25.10.2005;21,4044;Казахстанский тенге
100;22.10.2005;21,3718;Казахстанский тенге
100;21.10.2005;21,3777;Казахстанский тенге
100;20.10.2005;21,4009;Казахстанский тенге
100;19.10.2005;21,3251;Казахстанский тенге
100;18.10.2005;21,2891;Казахстанский тенге
100;15.10.2005;21,3504;Казахстанский тенге
100;14.10.2005;21,3362;Казахстанский тенге
100;13.10.2005;21,3963;Казахстанский тенге
100;12.10.2005;21,3494;Казахстанский тенге
100;11.10.2005;21,3100;Казахстанский тенге
100;08.10.2005;21,3020;Казахстанский тенге
100;07.10.2005;21,3548;Казахстанский тенге
100;06.10.2005;21,4219;Казахстанский тенге
100;05.10.2005;21,4343;Казахстанский тенге
100;04.10.2005;21,4008;Казахстанский тенге
100;01.10.2005;21,3347;Казахстанский тенге
100;30.09.2005;21,2964;Казахстанский тенге
100;29.09.2005;21,3196;Казахстанский тенге
100;28.09.2005;21,3193;Казахстанский тенге
100;27.09.2005;21,2857;Казахстанский тенге
100;24.09.2005;21,2219;Казахстанский тенге
100;23.09.2005;21,1794;Казахстанский тенге
100;22.09.2005;21,1829;Казахстанский тенге
100;21.09.2005;21,1936;Казахстанский тенге
100;20.09.2005;21,2129;Казахстанский тенге
100;17.09.2005;21,1124;Казахстанский тенге
100;16.09.2005;21,1775;Казахстанский тенге
100;15.09.2005;21,1174;Казахстанский тенге
100;14.09.2005;21,1814;Казахстанский тенге
100;13.09.2005;21,1645;Казахстанский тенге
100;10.09.2005;21,1128;Казахстанский тенге
100;09.09.2005;21,0427;Казахстанский тенге
100;08.09.2005;20,9945;Казахстанский тенге
100;07.09.2005;21,0144;Казахстанский тенге
100;06.09.2005;20,8991;Казахстанский тенге
100;03.09.2005;20,9660;Казахстанский тенге
100;02.09.2005;21,0364;Казахстанский тенге
100;01.09.2005;21,1038;Казахстанский тенге
100;31.08.2005;21,1069;Казахстанский тенге
100;30.08.2005;21,0256;Казахстанский тенге
100;27.08.2005;21,0223;Казахстанский тенге
100;26.08.2005;21,0386;Казахстанский тенге
100;25.08.2005;21,0919;Казахстанский тенге
100;24.08.2005;21,0689;Казахстанский тенге
100;23.08.2005;21,1044;Казахстанский тенге
100;20.08.2005;21,1179;Казахстанский тенге
100;19.08.2005;21,0042;Казахстанский тенге
100;18.08.2005;21,0166;Казахстанский тенге
100;17.08.2005;20,9953;Казахстанский тенге
100;16.08.2005;20,9997;Казахстанский тенге
100;13.08.2005;20,9467;Казахстанский тенге
100;12.08.2005;20,9871;Казахстанский тенге
100;11.08.2005;20,9489;Казахстанский тенге
100;10.08.2005;20,9334;Казахстанский тенге
100;09.08.2005;20,9431;Казахстанский тенге
100;06.08.2005;20,9609;Казахстанский тенге
100;05.08.2005;21,0325;Казахстанский тенге
100;04.08.2005;21,0680;Казахстанский тенге
100;03.08.2005;21,0341;Казахстанский тенге
100;02.08.2005;21,0407;Казахстанский тенге
100;30.07.2005;21,0728;Казахстанский тенге
100;29.07.2005;21,1273;Казахстанский тенге
100;28.07.2005;21,1616;Казахстанский тенге
100;27.07.2005;21,1400;Казахстанский тенге
100;26.07.2005;21,1379;Казахстанский тенге
100;23.07.2005;21,0564;Казахстанский тенге
100;22.07.2005;21,0752;Казахстанский тенге
100;21.07.2005;21,0991;Казахстанский тенге
100;20.07.2005;21,1067;Казахстанский тенге
100;19.07.2005;21,1151;Казахстанский тенге
100;16.07.2005;21,0955;Казахстанский тенге
100;15.07.2005;21,1735;Казахстанский тенге
100;14.07.2005;21,0264;Казахстанский тенге
100;13.07.2005;21,0612;Казахстанский тенге
100;12.07.2005;21,1797;Казахстанский тенге
100;09.07.2005;21,3244;Казахстанский тенге
100;08.07.2005;21,2597;Казахстанский тенге
100;07.07.2005;21,2174;Казахстанский тенге
100;06.07.2005;21,2400;Казахстанский тенге
100;05.07.2005;21,2424;Казахстанский тенге
100;02.07.2005;21,2110;Казахстанский тенге
100;01.07.2005;21,2090;Казахстанский тенге
100;30.06.2005;21,2095;Казахстанский тенге
100;29.06.2005;21,1464;Казахстанский тенге
100;28.06.2005;21,1389;Казахстанский тенге
100;25.06.2005;21,2032;Казахстанский тенге
100;24.06.2005;21,0707;Казахстанский тенге
100;23.06.2005;21,0174;Казахстанский тенге
100;22.06.2005;21,1049;Казахстанский тенге
100;21.06.2005;21,1459;Казахстанский тенге
100;18.06.2005;21,3240;Казахстанский тенге
100;17.06.2005;21,4312;Казахстанский тенге
100;16.06.2005;21,4356;Казахстанский тенге
100;15.06.2005;21,3247;Казахстанский тенге
100;11.06.2005;21,2335;Казахстанский тенге
100;10.06.2005;21,4401;Казахстанский тенге
100;09.06.2005;21,4080;Казахстанский тенге
100;08.06.2005;21,4954;Казахстанский тенге
100;07.06.2005;21,5534;Казахстанский тенге
100;04.06.2005;21,4183;Казахстанский тенге
100;03.06.2005;21,5122;Казахстанский тенге
100;02.06.2005;21,5124;Казахстанский тенге
100;01.06.2005;21,3240;Казахстанский тенге
100;31.05.2005;21,1756;Казахстанский тенге
100;28.05.2005;21,2034;Казахстанский тенге
100;27.05.2005;21,2197;Казахстанский тенге
100;26.05.2005;21,2429;Казахстанский тенге
100;25.05.2005;21,2756;Казахстанский тенге
100;24.05.2005;21,2980;Казахстанский тенге
